Winner,title_bout,weight_class,gender,no_of_rounds,B_current_streak,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_decision,B_win_finish,B_Stance,B_Height_cms,B_Reach_cms,R_current_streak,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_decision,R_win_finish,R_Stance,R_Height_cms,R_Reach_cms,R_age,B_age,streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,decision_dif,finish_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,B_match_weightclass_rank,R_match_weightclass_rank,better_rank,rank_diff,B_is_35plus,R_is_35plus,year
Blue,False,Lightweight,MALE,3,1,2.7600000000000002,0.412,0.6,0.2,0.2,2,10,0,1,2,Orthodox,175.26,187.96,2,8.4,0.515,0.0,3.0,0.47,0,5,0,1,1,Orthodox,175.26,172.72,29,33,-1,1,-2,5,0,0,1,0.0,15.24,-4,-56.4,0.6,-2.8,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Flyweight,MALE,3,-1,4.433333333,0.283333333,0.333333333,0.666666667,0.333333333,2,8,0,1,0,Orthodox,167.64,172.72,-1,0.2,0.33,0.0,1.0,1.0,1,1,0,0,0,Orthodox,167.64,167.64,31,26,0,1,-1,7,0,1,0,0.0,5.08,5,42.33333333,0.333333333,-0.333333333,20.0,20.0,neither,0.0,0.0,0.0,2018
Blue,False,Women's Bantamweight,FEMALE,3,1,7.6,0.395,1.0,0.0,0.0,1,6,0,1,0,Orthodox,172.72,170.18,1,1.2,0.42,0.666666667,0.333333333,0.166666667,1,7,0,1,1,Orthodox,170.18,170.18,29,23,0,-1,0,-1,0,0,-1,2.54,0.0,6,64.0,0.333333333,-0.333333333,20.0,13.0,Red,7.0,0.0,0.0,2018
Blue,False,Welterweight,MALE,3,-2,5.925,0.3925,0.25,0.0,0.0,2,11,0,2,0,Orthodox,180.34,182.88,-4,2.994444444,0.521111111,0.222222222,1.888888889,0.380555556,12,44,0,4,2,Orthodox,177.8,182.88,37,27,2,-4,10,-33,0,-2,-2,2.54,0.0,10,29.30555556,0.027777778,-1.888888889,20.0,20.0,neither,0.0,0.0,1.0,2018
Red,True,Middleweight,MALE,5,1,3.325,0.60125,0.75,0.625,0.2375,2,14,2,0,6,Southpaw,190.5,195.58,-1,3.8444444439999996,0.58,0.0,1.888888889,0.301111111,1,27,1,2,6,Southpaw,182.88,185.42,40,33,2,-2,-1,-13,1,-2,0,7.62,10.16,7,-5.19444444,0.75,-1.263888889,2.0,1.0,Red,1.0,0.0,1.0,2018
Blue,False,Heavyweight,MALE,3,2,4.24,0.52,0.0,3.8,0.592,2,11,0,1,2,Orthodox,193.04,203.2,1,2.9333333329999998,0.429333333,0.066666667,0.466666667,0.226666667,7,39,1,1,7,Orthodox,177.8,182.88,43,26,1,-5,5,-28,-1,0,-5,15.24,20.32,17,13.06666667,-0.066666667,3.333333333,9.0,5.0,Red,4.0,0.0,1.0,2018
Red,False,Heavyweight,MALE,3,1,1.35,0.36,0.25,1.25,0.5,2,5,0,0,2,Orthodox,182.88,187.96,1,2.2,0.61,0.0,0.0,0.0,0,1,0,0,1,Southpaw,187.96,190.5,24,32,0,1,-2,4,0,0,1,-5.08,-2.54,-8,-8.5,0.25,1.25,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Welterweight,MALE,3,3,3.785714286,0.424285714,0.0,0.857142857,0.368571429,2,14,0,1,4,Orthodox,182.88,180.34,1,2.9375,0.4375,0.5,1.75,0.38125,3,18,0,1,4,Orthodox,180.34,185.42,23,29,2,0,1,-4,0,0,0,2.54,-5.08,-6,8.48214286,-0.5,-0.892857143,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Light Heavyweight,MALE,3,-1,3.7,0.28,0.0,0.0,0.0,1,2,0,0,0,Orthodox,185.42,198.12,-1,1.9333333329999998,0.596666667,0.333333333,0.666666667,0.333333333,1,5,0,0,2,Orthodox,190.5,200.66,26,31,0,-2,0,-3,0,0,-2,-5.08,-2.54,-5,17.66666667,-0.333333333,-0.666666667,20.0,13.0,Red,7.0,0.0,0.0,2018
Blue,False,Lightweight,MALE,3,2,3.4,0.5425,0.0,1.5,0.415,2,10,0,1,1,Orthodox,180.34,177.8,-2,3.9200000000000004,0.432,0.6,0.6,0.122,3,11,0,1,1,Orthodox,177.8,172.72,33,29,4,0,1,-1,0,0,0,2.54,5.08,4,-5.2,-0.6,0.9,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Featherweight,MALE,3,3,3.8,0.476666667,0.0,7.0,0.6,0,9,0,3,0,Orthodox,180.34,180.34,3,6.833333333000001,0.62,0.0,4.0,0.64,0,8,0,2,1,Orthodox,167.64,180.34,29,25,0,0,0,1,0,1,-1,12.7,0.0,4,-30.33333333,0.0,3.0,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Flyweight,MALE,3,2,3.0,0.478,0.8,0.2,0.2,1,8,0,1,3,Switch,165.1,165.1,1,1.3800000000000001,0.35,0.5,1.3,0.338,4,23,0,4,2,Orthodox,165.1,170.18,32,29,1,-2,3,-15,0,-3,1,0.0,-5.08,3,16.2,0.3,-1.1,8.0,4.0,Red,4.0,0.0,0.0,2018
Red,False,Lightweight,MALE,3,-1,5.42,0.384,0.0,1.8,0.45,4,15,0,1,0,Orthodox,170.18,170.18,-4,4.195652174,0.421304348,0.0,0.652173913,0.347826087,12,59,1,6,5,Orthodox,172.72,175.26,33,36,3,-10,8,-44,-1,-5,-5,-2.54,-5.08,-3,12.24347826,0.0,1.147826087,20.0,20.0,neither,0.0,1.0,0.0,2018
Blue,False,Bantamweight,MALE,3,3,3.875,0.485,1.0,2.5,0.5525,1,10,1,2,1,Orthodox,172.72,175.26,1,3.9,0.513333333,0.0,0.333333333,0.055,3,15,0,1,2,Southpaw,170.18,175.26,26,27,2,0,2,-5,1,1,-1,2.54,0.0,-1,-0.25,1.0,2.166666667,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Welterweight,MALE,3,1,6.3,0.34,0.0,1.0,1.0,0,3,0,1,0,Orthodox,180.34,180.34,-1,4.45,0.495,0.0,0.0,0.0,1,6,0,1,0,Orthodox,180.34,182.88,29,26,2,0,1,-3,0,0,0,0.0,-2.54,3,18.5,0.0,1.0,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Middleweight,MALE,5,2,5.1,0.675,0.0,1.5,0.5,0,4,0,1,1,Southpaw,185.42,190.5,-3,2.922727273,0.522727273,0.363636364,0.636363636,0.279545455,8,56,5,7,7,Southpaw,185.42,187.96,39,30,5,-12,8,-52,-5,-6,-6,0.0,2.54,9,21.77272727,-0.363636364,0.863636364,20.0,13.0,Red,7.0,0.0,1.0,2018
Red,False,Lightweight,MALE,3,-1,5.2,0.435,0.0,1.0,0.5,1,6,0,1,0,Southpaw,177.8,185.42,5,3.355555556,0.491111111,0.333333333,3.888888889,0.434444444,2,25,0,5,2,Orthodox,167.64,170.18,36,28,-6,-6,1,-19,0,-4,-2,10.16,15.24,8,18.44444444,-0.333333333,-2.888888889,20.0,20.0,neither,0.0,0.0,1.0,2018
Red,False,Heavyweight,MALE,3,1,3.5,0.64,1.0,1.0,1.0,0,1,0,0,1,Orthodox,190.5,190.5,-1,3.45,0.431666667,0.0,1.0,0.261666667,3,14,0,2,1,Southpaw,190.5,195.58,32,25,2,-2,3,-13,0,-2,0,0.0,-5.08,7,0.5,1.0,0.0,20.0,14.0,Red,6.0,0.0,0.0,2018
Red,False,Bantamweight,MALE,3,-1,3.285714286,0.428571429,1.142857143,0.428571429,0.212857143,3,18,0,1,3,Switch,172.72,177.8,-1,4.15,0.3275,0.0,0.75,0.5,2,11,0,1,1,Orthodox,170.18,172.72,32,25,0,2,-1,7,0,0,2,2.54,5.08,7,-8.64285714,1.142857143,-0.321428571,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Middleweight,MALE,3,3,3.7833333330000003,0.443333333,0.333333333,0.333333333,0.066666667,2,15,0,1,3,Orthodox,193.04,193.04,3,2.2,0.421666667,0.0,0.166666667,0.083333333,4,18,0,1,7,Orthodox,187.96,193.04,34,29,0,-4,2,-3,0,0,-4,5.08,0.0,5,15.83333333,0.333333333,0.166666666,20.0,15.0,Red,5.0,0.0,0.0,2018
Red,False,Welterweight,MALE,3,-1,4.525,0.495625,0.125,0.5,0.21875,7,37,0,4,5,Orthodox,187.96,190.5,-1,2.8222222219999997,0.468888889,0.333333333,0.888888889,0.261111111,3,23,1,3,3,Orthodox,182.88,182.88,35,33,0,3,-4,14,-1,1,2,5.08,7.62,2,17.02777778,-0.208333333,-0.388888889,20.0,20.0,neither,0.0,0.0,1.0,2018
Red,False,Lightweight,MALE,3,1,1.25,0.355,0.0,0.0,0.0,1,4,0,0,1,Orthodox,175.26,177.8,2,2.1,0.48,0.4,2.6,0.402,1,12,0,3,1,Southpaw,180.34,187.96,34,31,-1,-3,0,-8,0,-3,0,-5.08,-10.16,3,-8.5,-0.4,-2.6,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Bantamweight,MALE,3,-1,3.3857142860000002,0.408571429,1.285714286,0.571428571,0.352857143,4,17,1,1,2,Orthodox,167.64,165.1,-2,2.7875,0.46625,0.5,1.0,0.385,7,37,0,5,4,Southpaw,175.26,180.34,37,30,1,-6,3,-20,1,-4,-2,-7.62,-15.24,7,5.98214286,0.785714286,-0.428571429,20.0,20.0,neither,0.0,0.0,1.0,2018
Red,False,Flyweight,MALE,3,1,1.2,0.54,1.0,0.0,0.0,0,1,0,0,1,Switch,167.64,175.26,1,1.9,0.39,5.0,1.0,0.25,0,3,0,1,0,Orthodox,165.1,172.72,30,23,0,0,0,-2,0,-1,1,2.54,2.54,7,-7.0,-4.0,-1.0,20.0,14.0,Red,6.0,0.0,0.0,2018
Red,False,Middleweight,MALE,5,2,2.0666666670000002,0.475,0.25,1.083333333,0.119166667,3,20,0,2,7,Southpaw,185.42,195.58,-1,1.9444444440000002,0.505555556,0.777777778,1.333333333,0.392222222,2,16,0,1,6,Orthodox,185.42,182.88,38,34,3,2,-1,4,0,1,1,0.0,12.7,4,1.22222223,-0.527777778,-0.25,8.0,20.0,Blue,-12.0,0.0,1.0,2018
Blue,False,Featherweight,MALE,3,1,3.8,0.357777778,0.111111111,1.888888889,0.522222222,4,21,0,3,2,Orthodox,180.34,187.96,-2,4.7285714290000005,0.455714286,0.857142857,2.785714286,0.408571429,5,33,1,6,3,Orthodox,167.64,167.64,31,27,3,-4,1,-12,-1,-3,-1,12.7,20.32,4,-9.28571429,-0.746031746,-0.896825397,20.0,12.0,Red,8.0,0.0,0.0,2018
Blue,False,Lightweight,MALE,3,3,2.3,0.486666667,0.333333333,3.0,0.306666667,0,6,0,1,2,Orthodox,170.18,180.34,1,1.2,0.405,1.0,1.0,0.14,1,4,0,0,1,Orthodox,177.8,182.88,30,31,2,2,1,2,0,1,1,-7.62,-2.54,-1,11.0,-0.666666667,2.0,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Welterweight,MALE,3,1,15.4,0.51,0.0,1.0,0.2,0,3,0,1,0,Orthodox,177.8,185.42,1,2.577777778,0.341111111,0.111111111,0.555555556,0.038888889,5,17,0,1,3,Southpaw,172.72,177.8,29,28,0,-3,5,-14,0,0,-3,5.08,7.62,1,128.2222222,-0.111111111,0.444444444,20.0,20.0,neither,0.0,0.0,0.0,2018
Blue,False,Lightweight,MALE,3,-4,5.5875,0.465,0.125,0.625,0.22875,4,20,0,2,2,Orthodox,177.8,180.34,-1,1.775,0.3725,0.75,0.25,0.0625,4,16,0,1,3,Southpaw,177.8,180.34,29,31,-3,0,0,4,0,1,-1,0.0,0.0,-2,38.125,-0.625,0.375,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Featherweight,MALE,3,-1,1.8399999999999999,0.402,0.8,0.2,0.1,5,18,1,1,4,Orthodox,170.18,185.42,-1,3.28,0.494,0.4,3.0,0.564,1,12,0,2,2,Orthodox,172.72,177.8,26,30,0,1,-4,6,1,-1,2,-2.54,7.62,-4,-14.4,0.4,-2.8,20.0,15.0,Red,5.0,0.0,0.0,2018
Red,False,Women's Flyweight,FEMALE,3,1,0.3,0.6,1.0,1.0,1.0,0,1,0,0,1,Orthodox,167.64,175.26,1,5.733333333,0.296666667,0.0,0.0,0.0,1,9,0,2,0,Orthodox,175.26,172.72,29,31,0,-1,1,-8,0,-2,1,-7.62,2.54,-2,-54.33333333,1.0,1.0,9.0,20.0,Blue,-11.0,0.0,0.0,2018
Red,False,Women's Strawweight,FEMALE,3,-1,2.8,0.43,0.0,1.666666667,0.385,3,17,0,3,0,Orthodox,165.1,165.1,-1,4.142857143,0.372857143,0.285714286,1.428571429,0.375714286,4,19,0,3,0,Orthodox,162.56,160.02,32,35,0,0,1,-2,0,0,0,2.54,5.08,-3,-13.42857143,-0.285714286,0.238095238,20.0,11.0,Red,9.0,1.0,0.0,2018
Blue,False,Women's Flyweight,FEMALE,3,-1,6.0,0.37,0.0,0.0,0.0,1,3,0,0,0,Orthodox,170.18,182.88,-1,5.433333333,0.516666667,0.333333333,1.333333333,0.433333333,1,9,0,2,0,Orthodox,165.1,162.56,29,28,0,-2,0,-6,0,-2,0,5.08,20.32,1,5.66666667,-0.333333333,-1.333333333,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Lightweight,MALE,3,3,3.1666666670000003,0.443333333,0.333333333,0.0,0.0,0,7,0,2,1,Orthodox,172.72,175.26,3,3.0,0.385,0.25,4.0,0.345,1,8,0,2,1,Orthodox,177.8,182.88,35,28,0,0,1,-1,0,0,0,-5.08,-7.62,7,1.66666667,0.083333333,-4.0,20.0,20.0,neither,0.0,0.0,1.0,2018
Red,False,Welterweight,MALE,3,-1,4.220000000000001,0.488,0.6,1.0,0.328,2,12,0,2,1,Orthodox,182.88,185.42,-1,1.6,0.3325,0.5,0.25,0.0625,2,6,0,0,2,Orthodox,182.88,193.04,28,36,0,1,0,6,0,2,-1,0.0,-7.62,-8,26.2,0.1,0.75,20.0,20.0,neither,0.0,1.0,0.0,2018
Red,True,Heavyweight,MALE,5,6,1.4,0.566666667,0.166666667,0.0,0.0,0,8,0,0,6,Orthodox,193.04,210.82,5,4.815384615,0.523076923,0.0,1.307692308,0.370769231,2,29,3,3,8,Orthodox,193.04,203.2,35,31,1,-5,2,-21,-3,-3,-2,0.0,7.62,4,-34.15384615,0.166666667,-1.307692308,1.0,0.0,Red,1.0,0.0,1.0,2018
Red,True,Light Heavyweight,MALE,5,3,3.3,0.596666667,0.0,0.0,0.0,0,5,0,1,2,Orthodox,187.96,190.5,-1,5.49,0.54,0.6,1.5,0.379,2,31,5,4,4,Orthodox,180.34,182.88,38,28,4,-5,2,-26,-5,-3,-2,7.62,7.62,10,-21.9,-0.6,-1.5,2.0,0.0,Red,2.0,0.0,1.0,2018
Red,False,Featherweight,MALE,3,3,8.4,0.45,0.0,0.666666667,0.666666667,0,9,0,2,1,Orthodox,180.34,190.5,1,7.5,0.46,0.0,2.0,0.66,0,3,0,1,0,Orthodox,180.34,182.88,29,26,2,2,0,6,0,1,1,0.0,7.62,3,9.0,0.0,-1.333333333,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Light Heavyweight,MALE,3,-1,3.05,0.4475,0.0,2.125,0.23375,4,21,0,4,0,Orthodox,185.42,190.5,-2,4.7909090910000005,0.457272727,0.0,0.454545455,0.204545455,6,28,0,1,4,Orthodox,190.5,193.04,32,37,1,-1,2,-7,0,3,-4,-5.08,-2.54,-5,-17.40909091,0.0,1.670454545,20.0,15.0,Red,5.0,1.0,0.0,2018
Blue,False,Bantamweight,MALE,3,-1,3.833333333,0.506666667,0.666666667,0.666666667,0.283333333,2,10,0,0,4,Orthodox,172.72,180.34,-1,4.6,0.458571429,0.0,0.0,0.0,2,13,0,1,4,Southpaw,170.18,177.8,26,30,0,-1,0,-3,0,-1,0,2.54,2.54,-4,-7.66666667,0.666666667,0.666666667,14.0,10.0,Red,4.0,0.0,0.0,2018
Blue,False,Welterweight,MALE,3,1,2.733333333,0.47,0.0,0.333333333,0.11,1,5,0,0,2,Orthodox,177.8,185.42,-2,3.6,0.53,0.0,1.0,0.5,2,3,0,0,0,Orthodox,182.88,182.88,29,32,3,2,1,2,0,0,2,-5.08,2.54,-3,-8.66666667,0.0,-0.666666667,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Flyweight,MALE,3,2,7.8,0.445,1.5,1.0,0.665,0,6,0,1,1,Orthodox,165.1,170.18,1,3.8181818180000002,0.470909091,0.090909091,2.272727273,0.279090909,5,30,0,3,3,Orthodox,165.1,165.1,29,27,1,-4,5,-24,0,-2,-2,0.0,5.08,2,39.81818182,1.409090909,-1.272727273,11.0,10.0,Red,1.0,0.0,0.0,2018
Red,False,Lightweight,MALE,3,-2,2.196153846,0.355769231,0.653846154,3.230769231,0.515769231,10,63,0,11,5,Southpaw,177.8,180.34,2,2.275,0.5675,0.75,3.0,0.65,1,9,0,2,1,Orthodox,177.8,177.8,26,34,-4,13,-9,54,0,9,4,0.0,2.54,-8,-0.78846154,-0.096153846,0.230769231,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Featherweight,MALE,5,-1,2.725,0.6,0.0,0.25,0.05,1,6,0,0,3,Orthodox,177.8,177.8,1,3.819230769,0.445384615,0.384615385,1.038461538,0.271923077,13,71,0,7,6,Orthodox,172.72,180.34,31,26,-2,-10,12,-65,0,-7,-3,5.08,-2.54,5,-10.94230769,-0.384615385,-0.788461538,13.0,9.0,Red,4.0,0.0,0.0,2018
Blue,False,Women's Flyweight,FEMALE,3,1,10.1,0.58,1.0,2.0,0.66,0,3,0,1,0,Orthodox,165.1,162.56,-1,4.016666667,0.473333333,0.666666667,1.333333333,0.22,2,17,0,1,3,Orthodox,162.56,165.1,23,30,2,-3,2,-14,0,0,-3,2.54,-2.54,-7,60.83333333,0.333333333,0.666666667,10.0,20.0,Blue,-10.0,0.0,0.0,2018
Red,False,Welterweight,MALE,3,1,5.0,0.37,1.0,1.0,0.5,0,3,0,1,0,Switch,180.34,187.96,6,4.683333333,0.516666667,0.333333333,3.333333333,0.418333333,0,15,1,4,2,Switch,182.88,193.04,30,29,-5,-5,0,-12,-1,-3,-2,-2.54,-5.08,1,3.16666667,0.666666667,-2.333333333,20.0,10.0,Red,10.0,0.0,0.0,2018
Red,False,Featherweight,MALE,3,-2,4.552941176,0.345882353,0.058823529,0.470588235,0.328235294,8,42,1,5,4,Southpaw,177.8,185.42,5,3.7,0.331176471,1.176470588,2.176470588,0.349411765,4,43,0,10,3,Orthodox,177.8,180.34,33,31,-7,-4,-4,-1,1,-5,1,0.0,5.08,2,8.52941176,-1.117647059,-1.705882353,20.0,10.0,Red,10.0,0.0,0.0,2018
Red,False,Lightweight,MALE,3,1,4.433333333,0.428333333,0.166666667,0.666666667,0.125,3,15,0,1,2,Southpaw,182.88,180.34,3,5.6,0.46625,0.5,0.5,0.205,3,18,0,2,3,Orthodox,187.96,185.42,31,29,-2,-2,0,-3,0,-1,-1,-5.08,-5.08,2,-11.66666667,-0.333333333,0.166666667,20.0,20.0,neither,0.0,0.0,0.0,2018
Blue,False,Women's Bantamweight,FEMALE,3,-2,9.6,0.395,0.0,0.5,0.5,2,6,0,0,0,Orthodox,175.26,172.72,-1,2.2,0.25,1.0,3.0,0.42,1,3,0,0,0,Orthodox,162.56,172.72,30,29,-1,0,-1,3,0,0,0,12.7,0.0,1,74.0,-1.0,-2.5,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Bantamweight,MALE,3,1,3.35,0.545,0.0,2.5,0.535,1,5,0,1,0,Southpaw,167.64,172.72,2,3.0,0.405,1.5,2.5,0.6375,2,12,0,1,1,Orthodox,175.26,185.42,30,38,-1,-1,1,-7,0,0,-1,-7.62,-12.7,-8,3.5,-1.5,0.0,20.0,20.0,neither,0.0,1.0,0.0,2018
Blue,False,Women's Flyweight,FEMALE,3,-4,4.857142857,0.395714286,0.142857143,0.142857143,0.142857143,6,20,0,0,1,Orthodox,167.64,167.64,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,Switch,170.18,157.0,31,31,-3,1,-5,19,0,0,1,-2.54,10.64,0,48.57142857,0.142857143,0.142857143,20.0,13.0,Red,7.0,0.0,0.0,2018
Blue,False,Women's Strawweight,FEMALE,3,1,6.45,0.39,0.0,0.0,0.0,1,6,0,1,0,Southpaw,165.1,170.18,2,4.466666667,0.276666667,0.0,0.333333333,0.333333333,1,9,0,2,0,Orthodox,152.4,152.4,28,25,-1,-1,0,-3,0,-1,0,12.7,17.78,3,19.83333333,0.0,-0.333333333,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,False,Featherweight,MALE,3,-1,2.4,0.35,0.0,2.0,0.28,1,2,0,0,0,Orthodox,177.8,175.26,-1,1.0,0.33,0.0,0.0,0.0,1,3,0,0,0,Orthodox,172.72,175.26,23,28,0,0,0,-1,0,0,0,5.08,0.0,-5,14.0,0.0,2.0,20.0,20.0,neither,0.0,0.0,0.0,2018
Red,True,Women's Featherweight,FEMALE,5,1,5.171428571,0.402857143,0.0,0.285714286,0.285714286,3,26,3,2,2,Southpaw,172.72,175.26,3,6.133333333,0.606666667,0.0,0.666666667,0.333333333,0,6,1,0,3,Orthodox,172.72,172.72,32,36,-2,1,-3,20,2,2,-1,0.0,2.54,-4,-9.61904762,0.0,-0.380952381,20.0,0.0,Red,20.0,1.0,0.0,2017
Red,False,Lightweight,MALE,3,3,4.158823529,0.448235294,0.058823529,0.411764706,0.215294118,4,40,0,7,6,Orthodox,180.34,190.5,8,4.55,0.51375,0.5,4.875,0.38,0,21,0,4,4,Orthodox,177.8,177.8,29,31,-5,5,-4,19,0,3,2,2.54,12.7,-2,-3.91176471,-0.441176471,-4.463235294,4.0,2.0,Red,2.0,0.0,0.0,2017
Red,False,Lightweight,MALE,3,3,2.1,0.506666667,0.0,2.333333333,0.486666667,0,6,0,1,2,Orthodox,177.8,185.42,1,3.8857142860000002,0.45,0.142857143,0.142857143,0.047142857,3,15,0,0,4,Switch,182.88,190.5,27,24,2,-1,3,-9,0,1,-2,-5.08,-5.08,3,-17.85714286,-0.142857143,2.19047619,20.0,20.0,neither,0.0,0.0,0.0,2017
Blue,False,Women's Strawweight,FEMALE,3,-1,2.65,0.385,0.5,3.75,0.4675,2,11,2,1,1,Orthodox,154.94,160.02,3,3.9,0.423333333,2.666666667,1.333333333,0.8,0,7,0,1,2,Orthodox,162.56,162.56,30,30,-4,-1,-2,4,2,0,-1,-7.62,-2.54,0,-12.5,-2.166666667,2.416666667,9.0,6.0,Red,3.0,0.0,0.0,2017
Blue,False,Welterweight,MALE,3,-1,4.617647059,0.432941176,0.294117647,2.058823529,0.45,5,44,0,7,5,Orthodox,190.5,203.2,-2,5.861538462,0.361538462,0.692307692,0.461538462,0.146923077,6,38,3,2,5,Orthodox,187.96,190.5,33,30,1,5,1,6,-3,5,0,2.54,12.7,3,-12.43891403,-0.398190045,1.597285067,12.0,8.0,Red,4.0,0.0,0.0,2017
Red,False,Featherweight,MALE,3,2,8.4,0.47,0.333333333,1.333333333,0.19,1,9,0,2,0,Southpaw,182.88,177.8,1,2.3,0.365555556,0.222222222,1.555555556,0.477777778,2,18,0,3,4,Orthodox,177.8,185.42,29,28,1,-5,1,-9,0,-1,-4,5.08,-7.62,1,61.0,0.111111111,-0.222222223,20.0,15.0,Red,5.0,0.0,0.0,2017
Blue,False,Flyweight,MALE,3,2,4.35,0.535,1.5,1.5,0.375,0,6,0,1,1,Orthodox,167.64,167.64,-3,4.7,0.481111111,2.0,1.444444444,0.327777778,4,23,0,2,3,Orthodox,175.26,172.72,26,24,5,-3,4,-17,0,-1,-2,-7.62,-5.08,2,-3.5,-0.5,0.055555556,20.0,13.0,Red,7.0,0.0,0.0,2017
Blue,False,Welterweight,MALE,5,2,3.943478261,0.439565217,0.608695652,1.739130435,0.301304348,7,59,3,9,7,Southpaw,172.72,177.8,1,4.988888889,0.460555556,0.0,0.888888889,0.361111111,5,52,5,7,6,Southpaw,180.34,187.96,35,33,1,3,-2,7,-2,2,1,-7.62,-10.16,2,-10.45410628,0.608695652,0.850241546,4.0,2.0,Red,2.0,0.0,1.0,2017
Blue,False,Featherweight,MALE,3,1,6.225,0.37,0.25,2.25,0.29,1,12,0,3,0,Orthodox,167.64,177.8,2,3.025,0.468333333,0.666666667,1.083333333,0.326666667,3,27,1,3,6,Orthodox,172.72,180.34,35,32,-1,-6,2,-15,-1,0,-6,-5.08,-2.54,3,32.0,-0.416666667,1.166666667,20.0,3.0,Red,17.0,0.0,1.0,2017
Red,False,Welterweight,MALE,3,2,3.9,0.506,0.0,0.0,0.0,1,10,0,0,4,Orthodox,177.8,180.34,5,3.577777778,0.42,0.0,0.111111111,0.036666667,2,18,0,3,4,Orthodox,182.88,185.42,31,26,-3,-3,1,-8,0,-3,0,-5.08,-5.08,5,3.22222222,0.0,-0.111111111,20.0,10.0,Red,10.0,0.0,0.0,2017
Red,False,Light Heavyweight,MALE,3,-1,2.34,0.538,0.6,1.8,0.448,1,8,0,0,4,Orthodox,190.5,195.58,-1,3.446153846,0.440769231,0.384615385,1.461538462,0.346153846,4,31,1,2,7,Orthodox,187.96,193.04,38,30,0,-5,3,-23,-1,-2,-3,2.54,2.54,8,-11.06153846,0.215384615,0.338461538,7.0,3.0,Red,4.0,0.0,1.0,2017
Blue,False,Light Heavyweight,MALE,3,1,4.128571429,0.535714286,0.285714286,1.0,0.5,4,18,0,1,2,Orthodox,187.96,198.12,1,4.0200000000000005,0.584,0.0,0.2,0.2,2,11,0,1,2,Switch,180.34,195.58,33,34,0,0,-2,7,0,0,0,7.62,2.54,-1,1.08571429,0.285714286,0.8,15.0,14.0,Red,1.0,0.0,0.0,2017
Red,False,Welterweight,MALE,3,1,1.0,0.4,0.0,1.0,1.0,0,1,0,0,1,Switch,180.34,182.88,2,5.2714285709999995,0.432857143,0.0,0.714285714,0.224285714,2,17,1,3,2,Orthodox,177.8,180.34,31,35,-1,-4,2,-16,-1,-3,-1,2.54,2.54,-4,-42.71428571,0.0,0.285714286,20.0,20.0,neither,0.0,1.0,0.0,2017
Red,False,Welterweight,MALE,3,1,4.275,0.3825,0.25,0.0,0.0,1,9,0,1,2,Southpaw,185.42,187.96,1,4.257142857,0.545714286,0.0,2.142857143,0.642857143,2,19,0,4,1,Orthodox,185.42,187.96,36,30,0,-2,1,-10,0,-3,1,0.0,0.0,6,0.17857143,0.25,-2.142857143,20.0,20.0,neither,0.0,0.0,1.0,2017
Red,False,Lightweight,MALE,3,-1,2.44,0.372,0.3,1.4,0.543,4,21,0,1,4,Orthodox,172.72,177.8,-1,5.707692308,0.489230769,0.0,0.0,0.0,6,30,0,4,3,Orthodox,172.72,172.72,32,34,0,-1,2,-9,0,-3,1,0.0,5.08,-2,-32.67692308,0.3,1.4,20.0,20.0,neither,0.0,0.0,0.0,2017
Red,False,Middleweight,MALE,3,-2,1.7,0.475,0.0,0.5,0.1,3,7,0,0,1,Switch,180.34,198.12,-1,4.233333333,0.456666667,0.0,1.333333333,0.33,2,7,0,1,0,Orthodox,182.88,187.96,28,30,-1,0,-1,0,0,-1,1,-2.54,10.16,-2,-25.33333333,0.0,-0.833333333,20.0,20.0,neither,0.0,0.0,0.0,2017
